overhead1,overhead2,overhead3,overhead4,overhead5,overhead6,overhead7,overhead8,overhead9,overhead10,overhead11,overhead12,overhead13,overhead14,overhead15,overhead16,overhead17,overhead18,overhead19,overhead20
1.71825302457,1.96745785156,2.91183078184,2.79587576869,1.9910176406,1.1060746226,2.17689565027,1.22072805878,1.82781125786,1.88004671961,3.06066809474,1.72846033387,1.26696629701,1.85860061877,1.53846953678,1.35899034426,1.04225024812,1.79470480324,1.48320552915,1.55284927278
2.0457886212,1.71166495056,2.61372875828,1.22620727066,1.27606950248,1.91296691242,1.78817314899,1.18488607914,1.05696528868,1.03291413035,3.90293909546,1.34538750523,1.35082917968,2.00247976292,1.29070871788,1.15443801086,1.0460237542,1.12175094347,3.20327550174,2.90045415206
1.4152469171,1.06611616008,2.23891140705,1.11545426424,1.72335495687,2.49325108214,1.3025182554,3.00881446825,2.1494783726,1.5090001775,2.36905837796,1.39559768321,1.72604120428,1.56384950331,3.36535609595,2.33052971854,3.20725566255,1.17689232691,1.179803017,1.60037222201
1.49035414529,1.86076248069,1.56702306845,2.42740991568,2.37157017747,1.49444160181,2.52825839022,2.24422791996,1.99578043472,1.63959484512,1.95310455099,2.19845662086,1.10974156586,1.59878178274,2.73655942181,1.04790682732,2.00947478331,1.03591282885,2.90540499748,1.97405958099
4.90152294549,1.90679466698,2.21158639519,1.88610327706,2.65622479552,1.04613701665,1.83704639527,1.62663324423,3.69702235437,4.2730790529,1.08904242491,1.51981494946,1.15445779081,1.80383981721,1.11634295623,1.41582902811,1.74796996174,1.66597521047,1.06520160524,1.0977844886
2.32853455056,2.05913698957,1.6245792716,1.43843344597,1.05443310179,2.54106935019,1.08179216865,1.93562811023,1.36246886715,2.22175283492,1.49555971303,1.08990059069,1.28045702489,3.29756472384,1.58894122463,1.96296675085,1.87062751499,1.46328526626,1.76776556975,2.95190730775
1.88026834454,5.59101377905,2.07892211717,1.09050130859,3.33364008969,1.03822444454,1.08637434503,1.30172477752,1.4545112822,1.31044636046,1.37288394134,1.58346464508,1.33882752475,1.26622539938,1.56255546815,2.96477224789,2.06114637093,1.65636986006,2.10205564344,2.40613911897
1.63829231652,1.26948406958,2.50657011849,3.18582166447,1.11941260791,1.6559109717,1.44168692118,0.988285797295,2.317351623,3.03250882015,1.47714022519,1.5839809269,1.52431259615,6.19069805332,1.23700542429,2.02614491476,1.08367330851,1.71710410753,3.21396835689,2.12620196104
1.06394533784,1.05752649066,1.74098062733,1.0,1.2855893966,1.89816217399,2.32709996513,1.087470159,1.18414890283,1.41855246558,2.46168718348,1.09534716405,2.12494070648,1.40021259491,1.2100068297,1.43091286519,1.09523229103,1.37657172574,1.56289026933,1.62829911965
2.00410306065,1.7567769177,3.23147299587,1.32409956467,1.79955235683,3.28687270833,3.3560844114,1.73870322808,2.90424645894,2.45781220785,1.27951513059,1.0,1.60395922462,1.52621140328,1.14940830516,1.16744744407,1.47838469987,1.31598567046,1.33715936539,1.49972710117
1.5315155811,1.40347193288,2.02557340479,1.20328733981,1.61569086363,1.04406161768,1.19832226354,1.63463847708,1.62263380047,1.38271027508,1.05682450014,1.12231360433,3.03837758598,1.06949354195,1.8913707065,1.43827407179,1.62558511761,1.57000172621,2.39068294815,1.93215023535
1.95446053007,2.03442271104,1.21443449691,1.79992616775,1.08518363563,1.78317781034,1.71035459405,2.03541912549,11.9297180439,1.79739299099,1.13638533043,2.26019355735,1.28021374003,1.16618642462,1.68353113702,1.07151280666,1.3419013419,2.16158923803,2.1796155581,1.4863586582
1.09559132997,1.02812461653,1.27658587072,1.48379810145,1.0872649557,2.5694118016,2.19142522791,1.59327064294,2.79512036661,1.68695131185,3.05688119603,2.15255598779,1.35052231265,1.82218906211,2.31997907097,2.68794813533,3.22099039841,1.66455669694,1.21581195794,1.55983533754
1.86361779179,1.10427843905,1.69878428092,2.55883570866,3.16966097606,2.08493199504,1.0,1.38576446372,1.73622051402,4.45192420061,1.51306750039,2.53620229169,3.70963400287,1.66488632535,2.31156188861,1.57563185206,3.07032835771,1.86038497693,1.92976514052,3.17437912387
1.15043481379,1.58489473744,1.05551520962,1.53641998933,1.62436641001,1.65463618884,1.22162272218,1.05038855198,1.08656486114,5.51603443383,1.13962169093,1.56914355133,1.36367414872,1.75660294705,2.08525550362,1.06739472975,1.71637275481,1.19303834027,1.15534785365,2.8100953383
1.15874873826,1.14218693775,1.14572187756,2.30951141789,1.56638263511,3.3870364578,2.4141450805,1.46096640439,4.87694861617,1.15527146748,2.59261851409,1.97486715494,1.44910820811,1.25382210391,1.74315231077,2.05864211649,1.1864227456,1.79666023123,1.43197866191,1.32015895982
2.49906908889,1.74853243789,2.98720502938,1.71856342283,1.64512942244,1.26650036432,3.73608761913,2.55184443938,1.36457311852,2.22660326244,2.11781956799,3.24137634472,1.19298148643,1.76649585972,2.97943500222,1.25203318945,1.16731220067,1.21863099307,1.46344247546,2.63439020975
3.01986541924,1.83199493999,1.62387164157,2.43328631661,1.09667614406,1.78462404973,3.58038674851,1.1846790076,1.41871749506,1.08373555502,2.04419222592,1.17595484092,1.37508274876,2.03410559471,2.36232973012,1.80675309463,2.21860574596,1.61556188801,1.73711357833,2.66102423915
1.46804190249,1.15722056339,2.15283746485,1.28792079398,2.90705013997,1.07515134783,3.04640778034,1.48210615117,1.92913443546,1.15031104203,1.24190069888,1.6651693893,1.28453709084,1.59090726371,1.25410877687,2.34270349007,1.74639536864,1.7449716456,2.81905618542,3.63331457344
1.75389878219,2.13210617426,2.24707449169,2.07876795061,1.06875736322,1.08188475492,2.60073872199,1.32470684868,1.07024424273,1.07472513705,1.42100860316,2.54476968196,1.36566254348,3.39107660569,1.51443649876,2.42158191607,1.73382239516,1.79201689567,1.61934034882,1.79277344814
1.16385898406,1.36372821879,1.62268329535,2.16781147336,3.83249642449,2.13842881015,3.48754904726,2.06792328673,1.10340020059,1.39036593397,2.01708384425,3.58330879919,1.47862192166,2.27625059961,1.10348906535,1.54170510479,1.48427510817,1.70849826034,1.18812961479,2.46903460224
3.69595826826,1.89598450701,1.77933127885,1.13989418702,1.62177611509,1.13005144971,1.5226253104,1.14625689963,1.62142674452,2.14067912087,1.86923903888,1.82093244764,1.3626448254,2.47414725201,1.60242223656,2.91927210876,1.06545581278,1.8848519206,1.79590941531,1.34805136092
1.31400021278,1.87210718729,1.09820531648,1.90960925904,3.05041288581,1.858423448,2.24236116857,2.10231714194,1.76296474492,1.05468877837,1.2987012987,1.36174850197,1.05931302559,1.0703022882,1.39755911063,1.47328065257,1.81026454036,2.02236438352,1.41029257316,1.3957486502
2.21267400941,1.58758835019,1.18255401741,1.96395186969,1.21582461064,1.24792055326,1.63589208674,1.73142629616,1.94600575579,3.11449108998,1.98684780926,1.35052452854,1.18105805633,1.21765051379,1.26475261739,5.12818896068,1.3215577328,1.12802316098,1.14470320593,1.07612687296
1.87442214905,1.83769475131,1.87938421827,3.19271609491,2.29800662906,1.62522256702,1.80514892084,2.59798184622,1.39441978042,1.76953542684,1.82902540603,1.53305759627,2.40995294557,3.90282314566,1.44137307248,1.05372237052,1.38229522696,1.11114799685,1.25930042963,1.53153408259
2.22275648714,1.24567724647,1.34134283414,2.11547163603,1.21415199923,1.6118623091,1.3532437759,1.72325194522,2.24583215207,2.92797152579,1.86475991393,1.79763441585,2.44680332962,1.41529682708,1.70942193421,1.39754389002,2.38767330658,1.68382429332,1.20823689462,2.16998771565
2.76994924551,1.29958114881,1.89212698331,1.03051237514,1.35146899973,1.92473600262,1.43299760804,1.67735860617,1.5388154711,1.02343070499,2.07337693583,1.48227659174,1.16597736821,1.61855948206,1.24227555907,1.18265332714,1.42223628636,2.15503121727,5.4517229076,2.44368960828
1.50006054008,1.34997345026,2.05965628067,1.07915645824,2.12182618945,1.49425609469,3.1814131507,1.47308656633,1.08157915228,1.55247145304,1.45916461729,2.7806660401,1.30729267338,1.22605222821,1.63738597519,1.56873665327,1.08148305677,1.90941196579,1.19981562873,1.76822989731
2.13791889761,2.11486771649,3.47626138405,1.90260181327,1.63980996942,1.13720114364,1.09999383217,2.06340228668,1.8960614428,3.11597172847,1.42926242016,1.5799126339,1.54401591708,1.13655731571,1.14344581497,1.63507593675,1.45484038388,1.14058608827,1.1891415958,2.4752257182
1.51223788259,2.45184701147,1.59466675822,1.14633766469,2.45696833492,1.86309686966,1.09721520151,1.25209810356,2.36186431385,1.07898592959,1.45304330277,1.34794006604,1.13337552238,1.17852812414,3.20898582206,1.72883885849,1.02452875433,1.64543178758,2.20111139031,1.25287512025
1.80100540331,2.09024059942,1.11020439067,2.32492604933,1.85525131436,1.22730476304,1.67480175066,2.00276564384,1.55510780137,1.83477037579,1.29223581315,2.70905207862,1.75205343667,2.28332740096,1.28991583779,2.32736048463,1.173246738,1.7685039087,1.70155745145,2.08600822169
2.9035488056,1.352365661,1.50099871889,2.23042307756,1.96850103315,1.53117032263,2.4856139876,1.08166109473,1.67878342434,1.25796143267,1.34936284721,1.97493258451,1.20882475367,1.12969859978,1.97812460247,1.69592540097,1.94829448949,1.92705686293,1.87912394948,2.23357233338
1.68869922864,4.49482865093,0.996758094728,2.22593081689,1.58217390768,1.57186187601,1.97225968478,1.53081995247,1.70993782625,2.20967088892,2.59665905081,1.93363794516,1.30857781716,2.71849258035,1.74943932616,3.26604912276,1.49875206852,3.44880926843,4.96513202856,1.19067597835
4.69327420547,3.25762429314,1.19006672168,1.16539429369,1.60821303916,2.21609763055,2.13804955716,1.29602611942,1.17637131801,1.84356100637,1.01804220392,1.22489583428,2.7110231409,1.76536762905,2.80864889344,1.08386587731,1.57259337534,2.22593361191,1.504061004,2.14262004168
1.66950189844,11.491041263,1.23183468319,1.22444847035,2.22495470571,1.69575458327,1.18997495863,2.69167478556,1.5170504667,1.10453321763,1.39478096839,3.50296495059,2.62806696974,1.06009205179,2.06932284263,5.05559929619,1.89602571273,1.66236498924,2.64486093169,2.67956153332
1.15978134779,1.89261189575,1.04438876356,1.45187529134,1.3780683863,1.29144649975,1.18350629143,1.24368887238,1.1338799314,1.60152881297,1.09146952597,1.76248685861,2.12842463696,1.7188593473,2.17666727315,1.14493185303,1.09781283912,1.47626325658,1.0636509325,2.96197712376
2.06320706622,1.67131320683,1.11771505568,1.94227566903,2.13617373211,1.81374819981,3.16906650058,1.49508782541,1.40447608724,1.45652592634,1.70991770221,1.56550253604,1.61675758168,2.57838482298,2.18285376813,1.51492287213,1.148765232,2.24550459198,1.3737152451,3.26896853141
1.91472181067,2.09030193859,1.47473408478,1.79343441094,1.61084516738,1.59242942244,1.64919025486,1.92846918672,2.99677726642,1.04083529219,1.51626640593,3.79520795647,1.66135239588,3.99627893177,1.43067327377,2.13720433091,2.10848524989,1.27136449282,2.34385470304,2.75378398913
1.63284161956,1.22306702813,1.25146293181,1.07500754653,1.18565205013,1.38105340313,1.05870243166,2.26540135587,2.00286291166,1.88467599915,2.41580729157,1.69488564992,1.99995188517,1.0,1.10722729681,1.42678990342,1.90069368527,2.72776776251,1.88091921826,1.52115278031
1.09145596867,1.18149144895,1.67123928914,2.04364094773,1.91516493323,1.78987969743,1.98814016836,1.19215516216,1.65287161613,1.20944091705,2.51428503882,1.83504256001,1.29376692094,1.08882617752,1.34657071318,2.21106239155,1.09260517128,1.99823955256,1.12694244835,2.88617113291
1.40142815597,1.24912118163,1.31269425424,1.09338919909,1.87116357401,1.1035046449,1.98874974461,1.22613194991,1.96660574002,1.21522729452,1.28481116831,1.8884591787,3.13077026889,1.04719370758,1.44207752401,1.72475702329,2.47220590757,1.0,1.08622392928,1.31097484251
2.55972251734,2.30698310819,1.96391597129,1.81224816663,1.33014351662,1.74608324497,1.21479473016,2.0901497657,2.65880964274,1.16065409539,1.57963183963,1.9347301956,1.71898371277,2.59567056921,1.09145309478,1.29981038204,2.07916733403,3.15994144227,1.48871310256,1.16642633451
2.12636966818,1.59706146987,1.15534235501,3.02390919772,2.27107401915,1.3668100222,1.95992396755,2.76639133607,1.30945067362,1.73106255632,1.42737005276,1.42519367694,2.72887157353,1.11502706614,1.3908944997,2.17100706228,1.79332310976,2.02157042291,1.46254044138,1.89429759855
2.69879264164,2.67328536754,1.41372452141,2.44424964225,1.73206428635,1.0294496713,1.1631635584,1.24735245703,3.02481561306,3.9222980202,2.22644365246,1.1907662404,1.175624624,1.85853153663,2.9723756099,1.16965643483,1.29664724952,1.13818391693,2.72623255838,2.03892467335
1.48289551331,1.78080348881,1.08635290881,1.48432988532,1.46178805416,1.86503855731,1.73434842752,1.58368870219,1.19887279894,2.333393452,1.49349603291,1.06987429559,1.17639483311,1.13927342722,1.8929330771,1.54663232562,1.04097682505,1.19532180414,1.39234173602,1.57962489994
1.66297268718,1.16370801438,2.60135303031,1.66086377613,1.04568300821,1.99057804759,1.14313206062,1.47137924303,2.73492533268,1.34416804563,1.62652677963,1.74931673118,1.95482110015,1.24094171966,1.71631635431,1.65053105811,1.41408154703,1.61388440438,2.14407381612,1.45631431709
1.08687258503,1.30761898455,2.768225896,1.64675598406,2.0270587071,1.16306035452,1.04956778413,2.72996045576,2.14710340058,1.36630457816,1.7948175815,1.30076643867,2.23206816955,1.52376491823,2.2351207936,1.51064437692,3.95850255486,1.17140899382,1.70532428136,1.177616529
1.59124161802,1.84786217209,1.05330606441,1.46169066599,1.08443583127,2.47673781683,1.55482391437,1.97760099363,2.06113432032,1.74150482684,1.55625927048,1.79193358098,1.48002013123,3.58386528717,1.26339696089,1.1383214246,2.40202580261,1.1650953961,1.32169563857,2.62987123209
1.41189267517,1.55425626285,2.25820285493,1.56087598842,1.69553248587,1.7727829034,2.53233276365,1.56070888824,1.59411151455,1.5695409312,1.15516298702,2.40133173544,9.45276875769,2.64171718525,1.18422635197,3.27762408695,1.56694962703,1.74610988621,1.18148732878,2.05674901466
2.58920516218,1.31333729979,1.51675540752,12.0802113982,1.32897022105,1.54440359257,1.68930352464,1.85713345909,1.48265701308,1.22461044741,1.76925698042,1.31805668967,2.35122460174,1.12999868883,1.32262531491,1.59210075522,1.71418814922,3.22711949382,1.57622154901,1.44644659579
2.01945183645,1.10470498135,1.30071852018,2.50926337483,1.77408388705,1.39910299637,1.69704227312,1.58967120656,3.11903550164,1.86703581778,1.0,1.34277928593,1.17394265441,4.71846652468,1.17273220527,1.25213641228,1.43209646464,2.37195026872,2.16594802579,8.38063765816
1.04704447324,1.09207388509,1.69683140807,1.78699618566,1.0,3.56880500399,1.595685057,1.30597468713,5.15506423918,2.78838099169,1.52464283309,1.81361998404,1.86832571827,1.41564177882,1.64808952548,2.05152377773,1.93720937872,1.08182867972,2.02329003061,1.16219286012
1.22861099184,1.26801710459,1.19297373268,1.04096659136,1.70598291222,2.0485611542,2.02288604311,3.32768155962,1.67134049815,1.72665791581,1.24645116524,1.83762151309,1.08348471988,1.34423358932,1.37650985224,1.13115592885,1.8134235894,1.53659724912,1.25841040518,1.50932006752
2.00109458111,1.19454867349,1.55205363932,1.75449994448,1.52779887887,1.16933448123,1.67183069329,1.18758340141,2.08063398156,1.62259754032,1.44713830926,1.02190832939,2.25835439682,2.72671481556,1.8940734818,1.44699243989,1.70287909841,1.7549205775,1.48371016237,5.31323342005
1.79791313246,1.14721484284,1.59262939537,1.04083529219,1.33639590729,1.50590443205,1.1085549878,1.82210688017,1.13092858116,2.39082720214,2.00877310853,3.22757976458,2.20405792143,1.52616591295,1.49260942342,2.40192856255,2.94042310122,1.15955542186,1.13190158405,1.12778633369
1.80529204594,1.07447210774,3.6377513971,1.13518774345,1.33098562258,2.6131263926,1.7059967551,3.32037017049,1.04453079135,4.62438175983,2.61475815045,2.75090784331,2.23977110905,1.74061310277,2.31668884424,2.30527919291,1.45577337005,1.56664101945,1.98446179805,1.40173020359
1.08479408721,1.50874722442,1.19313428141,2.17122845042,1.0866421978,1.68872802339,1.39508135707,1.64680537588,1.6888345955,11.0116407677,1.41655330925,2.01695226243,2.02201894367,5.17292947676,1.18874406075,1.15035582865,2.66933350219,1.54891283856,1.65073932109,1.77675686326
2.03007067341,1.94404172399,1.22774503022,2.23710176389,1.66750664957,1.80135685084,1.26254935232,1.58901467636,1.45455160271,3.22359773641,2.06956532309,1.26533442151,1.47274385664,2.24503101323,1.06363566913,1.75857364457,1.22564976775,1.12228029655,2.36251251381,1.76558920185
1.73788173047,1.79048955177,1.69622756001,1.66491824951,1.42672206628,1.76180234206,1.39741502841,2.25593852936,1.20395209517,2.70136871256,1.47158485817,1.89233357098,1.80316198756,2.06661034048,2.84126238158,1.7092352944,1.88946463758,1.47367006949,2.36597251422,1.66131507724
1.40205556537,4.34094065448,1.21822868527,2.20009632556,1.89570045536,1.58353177893,1.95398689548,1.90167246979,3.17314477858,1.63065521132,1.67365800738,1.60693238203,1.6432152696,1.77279667566,2.65672032952,2.82426442553,1.19051730168,2.63703795777,1.23564783633,13.485106047
3.33350546342,2.08463105485,1.79075238119,2.58195885408,4.60453143256,1.54534843401,2.20257340602,1.85727124854,1.15784267605,2.02528524378,1.79916941146,2.30810895038,1.82800238186,1.53613259713,1.0229091848,2.29018113933,1.2470935344,1.58759028445,1.81920022122,1.54788374125
1.47956332658,1.34476274373,3.09059233347,1.08330535484,1.71558258555,1.4584551211,2.46807918145,3.16751461732,1.14126346947,1.58915318256,1.58995894762,2.59038722144,1.55253396364,4.58520137321,1.10176257237,1.5794663327,1.19729927198,1.68634619695,1.79571734408,2.12297219186
3.32144175175,1.3546162888,1.0469692581,1.62759611496,1.2711235095,1.19133146849,1.22222926138,1.83943163893,1.16618642462,1.3366518174,1.78269515128,2.29688845655,1.58200690085,1.90257995983,1.52479273953,4.29780760982,2.89893914507,1.91115985744,1.57329479617,1.93690229085
1.75996391139,1.67928099402,2.67959577838,2.62921768091,1.9896555262,1.62206803294,3.23113459396,1.77582778975,1.50862916647,1.80151925094,2.23770744387,2.65696913641,1.53617665258,2.30418976584,2.20981167846,1.74028578169,1.21225638802,1.22759198147,1.37881302237,1.38601338052
1.53625373772,1.29637387013,1.41719968966,1.70803881913,3.07471305839,2.33332766137,1.41570216836,4.25722593025,2.03569156007,1.47637839117,2.68677099319,1.69536268415,1.76616224551,0.973977676548,1.21192005837,2.92677776377,1.23587026394,2.0883228848,1.62214619435,1.42493762426
1.7974600814,1.07317853264,1.90090993486,2.03533400579,2.12563650235,1.76117983775,1.55765787384,1.71380369916,1.79206873565,1.38438982231,1.2033650195,2.61428053379,3.36521512925,2.97180109794,1.72591143817,1.90951188457,2.1731693158,1.66623348062,2.30563677657,1.24481651261
1.20628180341,2.58774764456,2.9855488908,1.14705205936,1.51089203832,1.22283713117,1.62102996112,1.0,2.76010215129,1.19876991615,1.72785267971,1.78375365098,1.48778454443,1.75990433734,1.66013447059,1.37356949562,2.5076898631,1.06922012644,1.30772765188,1.53222539492
2.70898839708,2.55253871212,1.44353292523,1.92714390458,1.7305447235,1.02833853762,1.03122768432,1.05096800012,1.51657208299,1.2209407465,1.57865468338,1.50994638907,1.7242809854,1.07438685857,1.5232012788,3.56410400503,2.70585731068,1.79284755015,1.83216548227,2.21601612927
2.53606967179,2.84542006996,1.97148159738,1.21901977376,2.27880359621,1.14554422762,2.22810780126,1.261182874,1.16951002768,1.60913776581,1.18978505038,2.05351185649,30.0,1.25845015664,1.67545164598,1.56071252968,1.22439959819,1.19579407416,1.49954972014,2.23341997366
1.99324893494,1.56715196135,1.88590117784,1.41661786363,1.33963156452,1.36890331382,3.24968093824,2.11783624543,1.24411585404,3.01283067697,1.8701140833,2.06467683766,1.42393833253,3.13952284399,1.14861323934,1.79847124719,1.38998084433,1.17058729967,1.21584269634,1.50543615286
1.75602610503,1.02696871629,2.2677471567,2.04034061152,1.62317895841,1.5949540504,1.84848158564,3.41726456226,1.60575536636,2.04823514338,1.29068193652,3.68891489601,1.0727283194,1.09143151233,1.75635649819,1.95524551058,1.08206109646,1.55219257386,1.4733462274,2.76473111283
1.19882020821,1.11039857751,1.84350943283,1.33341193549,1.51819981503,1.05782199873,1.30672331329,1.08575226439,1.86079972817,1.81322260762,1.72628304364,1.13248528576,1.94910303883,2.05134516941,1.85705637288,2.15794764962,1.53910780026,1.14880058526,1.62200864123,1.41182411582
1.18281647707,3.15729336324,1.77132406936,2.25343476336,1.32054421861,1.53996704634,1.49684243715,2.07294831127,2.02879225311,1.3849241965,1.22511124879,1.10400558517,1.9670459151,2.44694006208,1.05233768639,1.6652420392,1.99044744091,2.42928839281,4.17203990378,2.36640896482
1.10316785038,1.11751215805,2.92578301087,3.17127851769,2.2157825738,1.16469293138,1.06029045075,2.04556282189,1.23902975857,1.24173410571,1.64702149777,2.03568586094,2.8560452824,3.18391364354,1.16885462449,2.43437784572,2.09906965238,1.08208632471,4.90083474455,1.34600307807
1.63505888214,1.32660966378,1.26273888555,3.05246772581,1.06551907019,2.86961135992,1.31049523119,1.26903576116,2.3722989635,1.11760932711,1.15538732729,1.05054010375,1.37928845319,1.7265885897,1.30081130175,1.89805353743,1.69503083799,1.65924107539,1.10863410368,1.82897674732
1.18194813087,1.84158749755,1.82572009883,2.37210484302,2.09662712723,1.72461024492,1.90526593193,4.74380538258,1.73822915101,1.60251979308,4.08077694896,1.62608444861,1.75997678644,1.16286226231,1.07860820743,2.10519075106,1.0340570518,1.71436472125,2.47957231355,2.30995418364
1.10926751589,3.64934861029,1.83232516497,2.40963972722,2.06115364798,1.46322791632,1.29604919542,1.08262789453,1.68339353676,1.62893639868,2.73623121635,1.88099157867,2.38225475966,1.37401671953,1.46442823077,2.9546836735,1.33707017677,1.12001216633,2.35521397009,4.32271054099
1.18342824656,1.43507270052,1.2070003623,1.02335769598,1.81229331983,1.58391017271,3.21933133257,4.08351321901,1.34967102891,3.13477616,1.70626045348,1.70872222145,1.9647710752,10.8217478721,1.24388908956,1.22124586382,2.02790059678,1.0,3.24857619946,1.62777768394
4.08309353322,1.44580810966,1.06667083339,2.08381677883,1.1832713339,1.07394518079,1.64889917555,5.01898627499,1.58335243667,1.80258233507,1.0,4.7545865756,2.50517263003,2.49439569951,2.06374944902,1.38458749469,3.93764273532,1.1936803806,1.62433680412,1.03601190777
1.14792410555,1.1672728715,1.06549135269,1.12709528562,1.38088100224,4.83941762525,2.20181794214,1.92087206253,1.85750345568,1.02452517057,1.47767847739,2.08676277837,1.81026030983,1.54089688354,1.64831374435,1.5222424743,1.11446043821,2.04536364134,1.1538654648,1.27561749656
1.326001326,1.88548891553,2.49257194078,2.720559347,1.72883597523,1.18922283972,2.74624298879,1.35500309708,2.37794928191,3.23169469106,1.71285184227,2.23040181151,2.96544767419,3.67756366623,2.18710038723,2.24557943465,1.20903744717,1.1307073203,2.55303592244,1.27677625213
1.42223689068,2.81379325526,1.19529286858,1.0902225166,1.86439673145,2.5349249464,1.66946020582,1.36042657647,2.06485639993,1.27287787822,1.36206169997,1.49433325033,1.91267533374,10.8321359771,2.01257546926,1.19270692984,1.32907457643,4.66160956282,1.05027416177,2.19948184844
1.34316169206,2.40300359802,1.72310360185,1.41097199026,1.32456086735,1.60315886138,1.10174163603,1.53185228639,1.30353429216,1.81900849506,3.12829502704,1.92379415739,2.62370100639,2.91082014286,1.94380536249,1.90510062462,1.61504567686,1.39841088941,2.01108956333,2.60116684551
1.73993272893,1.28428350256,1.0,1.13371903309,1.10901830118,1.2274199919,1.9141228168,1.17348689749,1.094391551,1.1949378772,2.37743889137,1.23728420302,1.94112596072,2.29081328988,1.67851476846,1.09199676901,2.60413377915,1.44154012317,1.11877439437,1.74987743929
2.42642389558,1.03697755817,1.75750288832,2.52076759491,2.54390628369,1.81763440354,1.50822953259,1.17767849746,2.2847653278,1.11711060004,3.99511093221,1.39309606629,1.09565638325,1.18495352009,1.43828537461,10.0797946056,2.24999384485,2.01001187018,2.59416322137,1.55714515889
1.04558202243,4.14225477022,1.07326335538,3.18196237421,2.99769695692,1.37958985868,1.56681431985,3.28331983511,1.61062880451,3.84981162132,1.1158072351,2.47622019484,1.23910234443,1.47389178869,1.0806718595,2.0672609124,2.0789574875,1.74118279516,1.2982727528,1.5646658916
2.09845129709,1.61329851214,1.73369212084,1.17332112311,1.4341098952,2.48428597523,1.89840624177,1.25841075041,1.42049508145,1.0818178278,1.17725669349,2.43928587941,1.30677343256,1.36700498748,1.66989298021,1.73822067925,1.47684010022,1.65553458528,2.22500101905,4.07257413661
2.90023245681,1.98320839536,1.75661207013,2.09109825657,1.1474921379,1.16797627198,2.56944030031,1.29972914386,1.99223340825,1.15171391435,1.95303647501,3.63730205461,2.22262658396,22.3957539891,2.14354298174,2.01653429585,1.66044833024,1.11807516729,2.41186356652,1.21657479395
3.89364947588,2.03810483009,2.08611935922,1.50674251851,1.02914482058,1.16818488976,1.97215272746,1.17327137193,1.10472856451,2.71026337143,2.20690198816,3.23822669996,1.29900848581,2.13227171981,1.11488512897,1.12712749562,1.08303397429,1.18707743866,1.65383594357,3.34726975718
2.70775471942,1.87109557028,2.79320297555,2.18466162146,1.56709455775,1.0746661391,2.50550151753,1.33255059641,1.15997221524,1.41045212506,1.22221622902,1.34664201886,1.60765691182,1.94010872861,1.18191559906,1.3376554904,2.21313680982,1.77074532936,1.508770608,4.00407979139
1.09717404282,1.07915746925,1.58609928928,1.15219877918,1.53594873703,1.4460135998,1.65799161897,1.37475848575,1.32221885295,2.61741609603,1.07794938081,1.24227442762,2.05968982305,1.21848302722,2.78679536443,2.78863514559,1.30937834777,1.20045548203,2.38534550945,1.62274052754
1.66322962132,1.04045297033,2.22834080213,2.17642206076,1.48588504308,2.32990262096,2.39188741216,1.73763889892,3.69248638194,1.79208560032,1.12923446843,2.36054505913,1.05242415242,1.30977923437,1.71297143682,1.44043313786,1.08267532421,1.96145710969,1.90562518939,2.46134217131
1.20509033173,1.55455512687,2.37743481659,1.57594626493,2.00856530815,1.13455394045,1.73261177246,1.9367232784,3.53258830113,1.16390725829,1.23786468124,1.6463420275,1.11736052645,1.08847331409,1.35061529422,1.51673292978,1.48082095688,1.81980711817,4.0787138456,1.58536984956
1.57718307465,1.2953875273,2.69162812097,1.20347023292,1.67517480066,1.73989795381,1.96385584338,1.22893165229,1.98102821012,1.46452191334,4.77889701764,2.5713659542,2.1965033795,1.16648916166,1.48599511519,2.56284812784,1.81789336234,1.07401011165,2.16777898113,1.69006430911
1.06006592455,2.0822147796,1.60476271159,1.20861779542,1.12039045737,1.98182900922,1.13465716619,3.19237820312,2.1345949816,1.80751534793,1.58079126736,2.61780783541,1.88293321657,1.47267585852,2.4197874534,1.08977364023,1.44371836896,1.16666527446,1.14367144979,2.28659123308
1.21800165233,1.77424924087,1.23527271142,1.77278090129,1.5724016348,2.94872789674,2.37554264447,1.20429959006,1.17673977445,3.037777957,1.97381948274,1.87065324848,1.11516045152,1.10381235294,1.60794937387,1.72120476547,3.52436111189,1.16541307283,1.0,1.58955506565
2.76449366653,1.64589647768,1.18403527577,1.55231319255,1.79872471274,1.15912231774,3.02025149407,1.06045686125,1.85435014593,1.98414543857,2.03966573788,3.01715656941,1.57429979002,2.18606982128,1.48047225808,1.51704282009,1.74065883419,1.13396630884,1.19154769649,1.07269973736
1.18313091063,4.23934049916,3.47407800181,2.18534256964,1.35798610247,2.15494099128,1.79541405511,1.29167032013,1.92325139349,1.19521528708,1.54798599684,1.91635978418,1.13255299622,1.03692726924,1.70536460564,1.77778193428,1.9412460957,1.33157442618,1.52708117229,1.37161051783
1.7992893142,2.08950391024,2.32551848664,1.38608303744,1.2208598159,1.78726854712,2.1499489246,1.61624586064,1.53335246563,1.04368233687,1.87240748158,1.54494945226,2.45436509194,2.13377619115,1.91044600811,2.2415525934,2.32070089827,1.07841449333,1.14014192681,4.44618675623
