count,overhead1,overhead2,overhead3,overhead4
4670,1.77120030998,5.2570673079,2.69169853232,2.78685320208
4671,1.04939674912,3.92118167717,1.10973107485,1.88156947195
4672,2.95143083964,1.44147273199,1.79791565787,2.96269484326
4673,1.48153251084,1.31716069051,3.63097919079,3.75425614766
4674,2.16415332995,1.87768989404,1.59100842729,2.3281506275
4675,2.13343527583,1.7745527334,1.8118827044,2.06660590717
4676,4.5218143856,1.19019984513,1.28031958172,1.76602598933
4677,1.0542023148,3.11241401837,1.45863889222,2.80218899932
4678,1.50330471755,1.5924116381,2.38851569925,1.26012253945
4679,1.68833677332,2.62741255992,1.33162672077,3.06858185635
4680,1.91126797126,1.8163416662,1.09848610214,2.29655558226
4681,2.37894713253,1.19364980516,1.42894263339,2.13573313777
4682,1.08148351172,4.57253641704,1.20503732884,3.61318240739
4683,1.67031789526,3.46193678575,1.82394067298,1.09184579207
4684,2.13967358873,1.9675796476,1.13888775652,1.43584557115
4685,1.28118009891,1.3357426476,1.52725048925,2.27530558702
4686,1.42007084418,3.08187135462,1.52028576155,1.48047846203
4687,1.07415923614,2.67887543678,2.02310973421,2.00614017923
4688,2.71630094658,2.89779579433,2.67656393975,2.02835769793
4689,1.4410773927,2.10557685144,1.44521910265,2.79781478215
4690,1.72669919508,1.42285270969,1.41427962963,1.79301341222
4691,1.21050855217,1.25794469664,2.01483283309,1.1711619881
4692,1.09977386507,2.36294930118,1.46760613742,3.01903782489
4693,1.438913944,1.7780172086,2.64709042921,2.22856414504
4694,2.3411505654,1.22905311413,1.91442605295,1.66231203508
4695,2.58439938553,8.90774831092,2.74734860733,2.48206713647
4696,4.16284650618,2.57144065369,1.23261150124,1.37416590528
4697,1.14442149822,9.18510267031,3.39944105799,1.63668254498
4698,1.78844725098,2.69495727042,2.23049776101,1.43303770086
4699,3.31125618525,2.00346463811,1.29623198269,1.18571144956
4700,1.91113013933,1.97760793986,1.42299748188,1.26877073853
4701,1.83038884511,1.26927838698,7.17889454436,2.09548993705
4702,1.28512190758,2.01887657301,20.951439824,1.2214266152
4703,1.17195834023,2.79052929397,3.48433197176,2.41239490397
4704,1.52563886431,1.11344488635,2.05238571088,1.76692208431
4705,3.23077113797,2.51736523196,2.02646351161,1.88835695897
4706,1.42179240637,2.12429268106,1.95704454822,2.79401851213
4707,4.63058564795,1.51308640697,1.19157065993,2.53543272598
4708,1.9634896898,1.79628615954,3.37001114823,1.44393257517
4709,2.13080741604,1.48042821134,2.19681766729,1.93670207862
4710,2.24224142933,1.24183149641,3.38489225211,1.76266276164
4711,1.09919718722,1.05246256986,1.58946652012,2.11850471352
4712,1.34256094254,2.22191850813,6.27161153693,2.38998416629
4713,2.00758245154,1.44777194868,7.29605210501,2.13965527906
4714,1.34779283238,1.59093719106,1.56998497534,2.53439398071
4715,1.10062200268,1.0,2.10964375361,4.85852105238
4716,1.26452422821,3.67792587652,2.38954853221,2.3313681472
4717,1.02990289734,1.13979704928,1.27328332331,2.21088976146
4718,1.07443817524,4.53420086875,3.22755282557,1.47040306393
4719,2.62544514099,1.89772562389,1.49329663109,2.0850132275
4720,2.71200728554,1.76832650194,2.41216297799,1.95232158781
4721,2.21691269227,2.11163686515,1.70296836725,2.36109960298
4722,2.79128316971,1.69210118879,2.09044904262,2.6726575774
4723,4.19300706157,1.50171780335,1.58859468596,1.39596744989
4724,4.84782808409,1.24879516655,1.73252956531,2.34848190988
4725,3.13513628574,1.08066785189,1.51883119409,1.27179047771
4726,2.09203964475,2.00430039897,1.14759862909,1.77466726601
4727,1.21252053728,1.89718758804,3.12475584345,30.0
4728,1.4318237915,2.16435649937,2.84207597505,2.11550695253
4729,1.17867818314,2.63244107049,1.68126626225,1.86475531753
4730,1.37229363108,3.42168601632,1.43979086264,3.02245459182
4731,13.5479837946,1.82562678276,1.36920792018,2.3684383581
4732,1.35058878775,2.48455737968,2.05324816112,1.37124702948
4733,1.9328082856,1.84684865613,3.68087592381,2.0489353783
4734,3.57607277774,1.47106192497,2.2933265588,2.3166269529
4735,2.17859757184,1.21445296181,1.19310172813,19.8773462473
4736,1.952126141,1.30252763694,2.23197678744,1.67739676309
4737,1.05912269549,2.41828971111,2.16668273222,1.209585668
4738,3.05218696793,1.51085156184,1.46444444394,1.47666886877
4739,1.95497323864,2.40144745252,2.25620287684,1.26847512004
4740,1.59470166588,2.26324034144,6.67298205783,5.08838828099
4741,1.15176952505,1.88629858516,1.82247370992,1.99634550794
4742,1.62648756048,1.66537793487,1.4657415228,1.58223178971
4743,1.55214950441,1.47911419125,1.46733415126,2.83504545241
4744,1.312072463,1.49415898757,2.3741348219,1.69554331732
4745,1.70833590078,1.74674689588,1.22361854165,2.25361322543
4746,1.45535003645,2.1768610465,3.30054805854,2.22334298491
4747,4.09130642615,1.04215239098,1.52650389915,2.67476236412
4748,1.63171990717,1.25667867409,3.11328868458,17.1665338448
4749,2.40522392839,2.85460354546,3.87673773684,2.85158044507
4750,1.92297545924,1.58598823265,1.16119705863,1.56466028862
4751,2.3091663284,1.26221800344,5.76143876069,1.15483805868
4752,3.29066588049,1.11355228706,2.15548552285,1.07911844345
4753,1.12643491591,1.93924777283,2.11886247048,2.25350885578
4754,1.54017942668,1.53242162098,2.22156541162,1.18027651682
4755,2.10908272723,1.12577175212,1.70883453202,1.32838096155
4756,1.7422518425,2.72462314292,2.12241027302,1.31540859852
4757,2.54321029464,1.61226197447,4.21459313271,6.07980236866
4758,3.6237375736,2.70029943086,1.63561432731,1.46315595576
4759,1.51271508826,2.45293223977,1.16780078932,1.08531243285
4760,2.06439867413,1.89540339814,1.90011177894,3.94009271907
4761,4.7395644694,2.54649944004,2.19721915847,1.440843116
4762,2.24054479642,2.023602224,3.66331122536,1.47085964264
4763,1.08471985171,1.35069073633,4.72053775809,1.16145962546
4764,1.48650533582,2.37038952641,2.83929022884,2.71710997189
4765,1.12970758772,2.05002498287,1.15026629627,4.27382617138
4766,1.03630412664,1.51164187784,1.9533093893,1.49791496802
4767,1.56009876326,24.9426580634,2.37801857505,3.0776346285
4768,2.35711696082,1.12039389067,2.17632663288,2.14436892697
4769,3.11048759335,1.47690099617,5.24658776868,1.57812863577
4770,1.95663924627,2.34170932706,1.28231526007,4.32505926666
4771,1.04834492313,1.46585198031,3.64789052991,4.41762679674
4772,2.2716119696,3.60089454094,10.3953786997,1.93858990278
4773,1.73140934631,1.4298289217,1.91860980327,2.02504283795
4774,1.25056449092,1.50500939827,1.81345791185,1.92977426289
4775,2.06034358423,1.17617849615,2.23691936581,1.70058551795
4776,1.08109699138,1.34258025963,2.34875991759,2.44897305131
4777,12.2844232552,2.0538756166,2.87250455379,1.23719638393
4778,1.94889039158,1.79406585822,4.85389615183,4.63307999072
4779,1.62232465765,1.52024460057,1.27050889028,9.7807722712
4780,2.08923947449,1.16626268545,1.88880304391,1.78197838341
4781,1.96838269149,2.06113492141,1.7016269256,1.46365370482
4782,4.21021942668,1.35500733385,2.28814881466,1.89243314487
4783,4.95756884979,1.5873708312,1.44226730954,2.39005064458
4784,1.85796237608,1.47172878178,1.44715113205,1.35815585825
4785,2.91014957695,1.61126000044,1.52915959835,1.26798071133
4786,2.01042839499,1.58267855233,1.1371857194,7.6617759429
4787,2.14522945292,2.45148207969,1.85649958776,2.18742664498
4788,2.55282938388,1.24113757036,1.28573309729,7.55075840317
4789,2.89239456785,1.40305281152,1.14405171102,1.76013483356
4790,1.9177089096,1.19828462702,2.23115696176,1.82464453601
4791,4.54291514991,1.59128941788,2.22756245818,2.48767860576
4792,1.52259888703,1.82341549732,1.31338204547,1.1655687887
4793,3.44726785176,1.78792163324,1.78145791914,3.67390180911
4794,2.57555194646,2.68404700414,3.67435890132,5.14523970421
4795,1.56038857325,2.08798910797,2.39312036137,2.04572001356
4796,1.31895025461,2.56140609268,1.47272740345,1.97173321378
4797,3.47481227598,1.05586629864,2.29191078172,1.10669479343
4798,2.08126801357,1.79146452928,1.99760025433,2.91604892766
4799,2.60068330775,2.32196404032,1.03953482696,1.70320342066
4800,3.39300520901,1.03367982182,2.66290896821,2.34582133959
4801,2.46235271675,1.59245922539,5.33394685928,2.48545356842
4802,1.1342996348,1.3064435624,1.90854647911,2.70800768008
4803,2.64708412237,1.90893735302,1.60496217946,1.79126132068
4804,1.55682294974,2.952739049,2.13223940965,1.73990020945
4805,1.23804263345,2.14392131344,1.06308220162,3.7481683547
4806,1.689697,4.65613699033,2.31994282193,1.76353295151
4807,8.39876429677,1.29761554568,1.05793996313,2.88592016703
4808,2.01124209877,1.74369778676,1.41486233243,3.13121501177
4809,1.14194794311,2.60497248917,1.9096159549,1.39832825262
4810,1.85145972012,1.71590388089,2.16712401767,3.00752574369
4811,1.20693701529,1.67689837415,2.12921712262,1.92038728372
4812,2.24311942137,1.9271652526,1.19677737949,2.1614262775
4813,1.45744596672,1.22623986539,1.26224818921,2.47939605868
4814,2.84803365452,5.98137130012,1.40961348013,2.93058293346
4815,1.12607880584,1.50618401678,2.30050308251,1.76812884656
4816,2.16807313236,1.18078171865,1.92540676739,1.1812228931
4817,1.1451148939,2.86687364217,2.74512592794,1.73431205941
4818,1.01561162472,1.36859500518,2.95633398108,2.312269674
4819,1.07829248565,1.6131893923,1.18663525905,2.14812233704
4820,2.13117340349,1.8419568414,2.43677983283,1.58084909277
4821,1.21762953621,1.6461670607,1.99174331142,1.91527672129
4822,1.50590182428,2.30453658985,8.15731620735,2.01710641041
4823,1.66008599391,1.67108052312,1.58046871041,2.0611784154
4824,1.51662212956,1.13357491419,4.14626074241,3.35989609804
4825,3.02408503961,4.11629346694,1.08936331926,2.47186047766
4826,1.63458845156,5.16606720817,2.02534478286,2.9968287697
4827,1.96225692494,2.1446445226,1.84015212108,1.24211627941
4828,1.61987238194,3.26081452317,1.91773817392,1.29430226176
4829,11.7437000171,1.312171518,1.17836481395,5.09541582726
4830,2.85255213216,2.02593974881,1.26505682859,3.29751048279
4831,1.06523471382,2.3167252091,1.25515166393,1.29385576753
4832,1.95421460093,1.11808135375,1.2951906738,1.84270685553
4833,1.24466484525,1.98159448941,1.19869828858,1.9378539815
4834,1.55521200358,1.19385157307,2.28324847734,2.97804619248
4835,1.68927609849,1.31512642191,5.09683986978,1.48637900283
4836,1.72796297033,1.62692040106,2.12809363091,1.20523960417
4837,1.0547963237,1.91082013682,3.09130724855,2.58269544028
4838,4.59484558751,1.03517148317,1.83616274617,1.98131876033
4839,2.96089782576,1.78037529578,3.50634144972,2.20681995876
4840,1.20574872876,2.98686702855,1.21397891909,1.39206897979
4841,1.1827469193,5.64479148159,1.80723445375,2.60117318987
4842,2.36694616826,1.67374409158,1.13227936024,1.18061584697
4843,3.71761305967,1.73626969274,2.28188465619,1.32513296881
4844,2.35090341153,1.18223909769,1.33121346441,1.55273748518
4845,2.28756633818,3.61831983564,2.00751906604,1.87694571173
4846,2.16465875692,1.14574250402,2.10621140988,2.02796709125
4847,2.22977931316,1.25614075526,1.16852367457,1.0920285548
4848,1.5920374091,1.73226539172,3.52140093795,3.25573522694
4849,1.95614721265,2.70139326704,1.04977651182,9.11172188751
4850,1.67634277601,4.10272682731,2.19949634287,3.32315788672
4851,2.68144285636,1.99870628747,1.1911084672,1.45080533112
4852,1.64729490162,1.8199326661,3.95969063465,1.51238140638
4853,1.08021138627,1.99128887006,1.23181155933,3.28851104209
4854,1.07716877632,1.55863517722,3.61700013686,1.39485023308
4855,1.9704703171,1.37626709512,1.40178092146,2.57540187787
4856,2.21842399476,1.2350328577,1.31210618343,2.35073337216
4857,1.59789163368,1.75263885512,1.66825806107,1.94159952789
4858,1.60818115092,1.68781124626,1.71641760846,1.4489813661
4859,1.37398335038,3.64243382584,2.2939591622,2.00453220188
4860,2.10055562047,2.49277231586,2.08432279147,1.82397971409
4861,2.04848538526,1.33889233111,1.24781249625,1.99366630017
4862,1.19989613673,2.3500155621,1.34856554288,1.20178558495
4863,1.10385038021,1.79987997943,1.82073084136,1.82087535282
4864,2.51944205839,1.54100075592,1.61657902613,3.9751076234
4865,1.1210182852,4.3227018564,1.71597388069,2.34786752374
4866,1.27573469696,2.28036434959,3.27137581847,1.25246992937
4867,2.27336435427,1.32727382374,6.7164488091,1.8658150759
4868,1.27922124477,1.98522013425,2.59820450877,2.93030358812
4869,1.42804152572,1.50371424774,2.55865496155,1.45567025456
4870,1.10175037751,1.39877331919,1.19065251104,1.31951745759
4871,5.67182852747,2.09404241457,1.66666825477,1.57677343701
4872,1.12335145315,1.07487450209,1.05201071388,2.94525098599
4873,5.33253176265,5.50880880444,1.53064492616,3.45060065958
4874,1.8836780946,1.13105623148,1.26485295573,1.74662174701
4875,1.7578970981,2.46003337327,1.33659892619,1.65580703881
4876,1.75520638326,7.13999296034,1.03289836629,2.0825984023
4877,1.33476404595,1.7386979355,1.4473505383,1.65019836601
4878,1.19416794766,1.16000848237,2.30069015035,1.98640812337
4879,1.46276996953,1.08513216792,1.99832599462,1.30464574412
4880,1.28344242798,1.81942692822,1.81008914497,1.30907429313
4881,2.13349718813,2.29090852523,2.12650110696,4.97340471391
4882,2.73280938173,1.2693744963,1.95919352853,2.99101113938
4883,2.88841501242,1.69435363211,5.00785903379,1.99552857322
4884,1.44199918078,1.06966166302,3.05962386477,3.61566277069
4885,1.32331486756,1.90297613324,2.42808758776,1.26611634808
4886,3.03147343998,1.18509296836,2.14595931887,1.1524233152
4887,1.5035524165,1.61826891122,3.15223103101,1.56599099476
4888,1.14023324632,1.75244075645,1.74219051479,1.5638882631
4889,2.03900559062,1.55754058462,2.15712662052,2.16193059698
4890,5.29546546559,2.55609930826,2.83273506273,1.90554639122
4891,2.16588121626,1.24094890937,1.34851329672,2.01742627038
4892,3.37678627031,1.32310272072,1.12584105088,1.16784994018
4893,2.15975523181,1.63056680857,2.93812859809,1.72293958937
4894,1.73480046819,1.5523487963,2.94257167001,3.83529508821
4895,1.11808046834,2.761864545,1.25029212301,3.27591118384
4896,2.81343605394,2.30709311883,1.622229516,1.96019801383
4897,1.1286962006,1.84519055165,2.23012405516,1.44258316395
4898,2.31837398715,2.3097153265,2.35834893438,2.58177658016
4899,1.53853670804,3.43733538513,2.39912238191,2.16661908569
4900,1.16247912029,1.08971812434,1.1887664442,2.92607011585
4901,2.43245671797,4.23298863445,2.65445267059,1.03523410909
4902,2.63318419274,2.3661525975,1.58437311627,1.45504433592
4903,1.74633108945,1.46107337679,1.48342132013,4.71602775421
4904,1.37161169404,0.992260824268,1.20138158883,2.38362991331
4905,3.03786227178,1.77394668765,1.82965209156,3.38689724093
4906,1.78921904747,2.89804178918,1.1168918626,3.67714161659
4907,2.48716317039,1.38547695557,2.13275145334,2.20377061175
4908,1.4762338121,10.4313952978,1.49423502583,2.67901716916
4909,1.57277939526,1.72015278263,2.54423851181,1.29454027638
4910,2.69742084299,2.25329705363,2.71695649606,2.06782344352
4911,1.48268919788,1.22959920274,1.29919916621,4.68370617045
4912,1.7467089099,1.21654709581,1.10931345484,3.54313212283
4913,2.31629789651,1.68999032264,1.15592706346,2.60810834601
4914,3.57422853481,1.23154855929,1.17102068229,4.3731187793
4915,3.1697746695,1.04807503417,1.0,3.45163208185
4916,1.11097917115,3.12009925888,2.1407458882,1.72737285374
4917,2.16620145007,1.31265987607,1.15020856882,2.41544674073
4918,3.52895545016,1.3472854225,1.78197489933,1.35492835277
4919,1.80468225147,1.02836600835,5.08462818868,1.44110113574
4920,1.44594976429,2.92688214248,1.78018031438,1.83615471796
4921,2.76463492475,3.46121830258,1.74924136156,3.63207389675
4922,2.72614495232,1.64712404453,1.71323060833,1.49093643159
4923,1.06911907849,1.52431342974,1.07174693104,1.99827427702
4924,5.83157526796,3.24782412701,1.49193697036,2.05176005786
4925,1.31341182158,13.2969438264,1.04096303563,2.63309845777
4926,1.33471922651,1.31660766237,1.11636427811,3.28680599953
4927,2.01994077825,1.90982896828,1.7542259251,2.91264381494
4928,2.21766813956,8.35033720949,2.86602842287,2.02846698276
4929,1.80035501609,1.72140003216,2.03552501485,1.3899422693
4930,2.75085979437,2.09274509998,1.75937308204,1.90352537902
4931,3.20945037839,1.59388975659,4.43122894472,2.20407576211
4932,1.07873607874,3.65477205912,1.1315485382,1.6281451519
4933,8.14789363805,1.39024777803,2.12068233982,1.88790769538
4934,1.74358626377,1.55371861243,1.43004191469,1.31467989576
4935,3.0242633013,1.06216248515,2.05065783578,1.6433582999
4936,2.58040154524,1.33867084638,1.99079865557,1.00484024186
4937,1.2040872999,2.93782514962,5.27284545352,1.04349173293
4938,4.94247516483,2.41918420575,1.39528010797,4.42551357126
4939,1.11505070235,2.27784378307,1.38101249976,2.71955312781
4940,1.05327986089,1.07633262368,1.11089765682,2.0942851964
4941,1.66545394387,2.92557524785,1.80661352453,1.1794410826
4942,1.68807904485,2.11138065785,2.04226030365,1.48513172767
4943,2.79889374839,1.63975788284,1.7529456272,1.22777811902
4944,1.81510447625,1.60479381765,1.89262966311,2.35716285435
4945,2.1037363862,1.11206761676,2.12957279297,2.27843616266
4946,1.05730368496,2.02524025626,1.05516332062,1.30757321014
4947,3.86809221447,3.6494156587,1.7609747005,1.89535890977
4948,2.05282902323,1.54637631392,2.32806252591,1.09748928585
4949,1.21051318199,2.08200706667,2.83573724014,1.06775678867
4950,7.44195344188,1.64707549171,1.86680891072,1.50277423133
4951,1.09259533738,2.70549274595,1.30180082447,1.05791780798
4952,2.0510333441,3.43141871924,1.14827758659,3.20170827095
4953,5.32091917938,1.45247038224,1.49061146038,1.38539683573
4954,2.30735598357,1.06412623788,1.93055464062,2.29207053846
4955,2.27415446163,1.36568694449,1.15568771974,1.1494330071
4956,1.6512191066,2.16664336177,1.71283996478,1.79362197047
4957,1.33969401671,2.82513562006,1.16384361558,2.09487236513
4958,1.1936096551,2.62152744655,1.2866040645,1.29261982244
4959,2.69118291506,2.24083768088,6.31962130881,1.34131274887
4960,1.68803648006,4.47672493318,1.36307119567,1.79116317186
4961,1.266184175,1.32869272079,3.15675432937,1.11693265686
4962,1.99672882438,2.26049380585,4.3631908113,1.18466191888
4963,2.63162537608,2.06872167049,1.52298415438,1.5593928409
4964,2.28018851827,1.35475085858,1.63385068379,1.44710695253
4965,1.58988527846,1.01422519596,1.01084336677,1.92802491995
4966,2.62050648197,1.56650975326,1.77084611444,1.55195575264
4967,7.74490840291,1.43423082983,1.90741987311,2.27489807999
4968,3.42638509767,2.53092096986,1.1161444944,1.50605389853
4969,2.7210784703,1.64002943657,1.39559924275,1.29197315192
4970,1.17444238421,2.57005320217,2.6958554544,1.77167534049
4971,2.84427562365,1.57230744586,2.44198427385,1.15759843524
4972,1.70464694323,1.10117036828,1.56863762857,1.40603717211
4973,1.20874954947,1.9255392122,2.10571708187,1.55707517884
4974,1.6448394088,5.51934035788,2.06830204656,1.86807427336
4975,1.688955274,1.20952252703,1.07701253132,1.94751578002
4976,1.83707056444,1.56488095137,1.78406985385,1.98734466683
4977,1.87961374245,1.82410989191,1.26314420713,1.95629282001
4978,1.35531831414,1.25872922271,3.43375732887,1.66612690712
4979,1.30190084911,1.84882878383,2.26735287113,2.26862316017
4980,3.46286095917,1.90174911072,1.8883567817,3.61944215189
4981,2.77004289538,2.48998715643,3.13777607212,1.12701943277
4982,1.93962277476,1.38959863118,2.40399469677,3.05435630337
4983,1.30049210591,1.93135616399,3.85276049618,1.37765728833
4984,2.00854624265,1.71418788144,2.46479734172,1.80026100391
4985,2.80127963979,2.35380136859,1.96670785643,1.55377245048
4986,3.80140187746,1.18650356651,3.00752727644,1.57509268646
4987,2.47602871138,2.04717437065,1.16554869086,3.05326658869
4988,4.7009576475,1.6711585436,1.91426953735,2.37561835135
4989,2.47219185318,2.37293791564,2.77978192361,4.80330085326
4990,2.82870109971,2.24408246903,1.07916743073,3.62213653384
4991,1.56680627133,2.18137082114,1.06788769338,1.21905232396
4992,14.8590261615,1.74524741475,1.71690460864,2.07219025674
4993,1.82617327535,2.31954065344,1.06313247602,2.17350755617
4994,1.91352630411,2.2631724596,2.62056287899,3.71381169577
4995,1.44038086396,2.15069593601,1.75108901171,2.77356108665
4996,2.32399678541,8.23706408413,2.46722724237,1.06635980054
4997,1.83045991658,1.39323786158,2.00790079008,1.01176666992
4998,2.08165872442,1.35397588382,1.8807879816,1.784410241
4999,2.5911194983,2.36517203783,1.85344260121,2.10445449529
5000,1.1318080972,1.46311815445,3.44798874422,1.19512201725
5001,1.84330317913,1.50358104231,2.13882889836,1.09184119103
5002,1.6770162348,2.84041699202,2.3200954045,2.83849610904
5003,1.52636103418,1.08635488196,1.53149768807,1.04877712582
5004,1.3886064838,1.47184131572,10.0885481402,2.02561593294
5005,2.26558616414,1.16683683037,1.48630772139,1.80012607648
5006,2.25027877576,2.14793209704,1.41840644578,1.27083870747
5007,1.9928331346,1.83897720657,2.98843545797,2.49879804282
5008,2.70715359031,7.49998907355,1.17222321977,1.66404997974
5009,1.70430184183,2.18960232709,1.44430910802,2.02308884476
5010,5.1383788894,1.84579224386,1.40747393433,3.20604395637
5011,1.78314174965,1.14359446636,2.66222376543,1.2085717482
5012,1.2512089907,3.03802941709,1.14188290309,1.76314074001
5013,1.3194882007,1.38739965064,1.1763205374,1.84642585299
5014,3.00847057838,1.29852052424,3.49082877094,1.87553451571
5015,1.26606342593,3.35232878096,2.36249854262,1.99474723539
5016,1.10303696988,1.78584665658,1.17780730111,1.29432004042
5017,1.5665577811,2.16677920492,2.2304947029,2.06050643048
5018,2.47902841948,2.35821609474,1.5056680623,1.50732909837
5019,1.2565653598,1.79814355322,1.21934735151,2.12332750748
5020,1.10166776565,1.44999253285,1.04879096487,2.08912837575
5021,3.04060195797,2.1903898514,3.04100348272,1.04403853456
5022,3.03967536267,1.83256534526,3.49265733381,2.20932763421
5023,2.20992012033,2.42916143417,2.50692689439,1.20618444619
5024,1.1188261456,1.94275828386,1.75692368666,1.12721649505
5025,1.88910178822,2.407563462,1.86464965546,5.35717943205
5026,1.89041792949,2.61187211385,2.33551927529,2.48038640926
5027,2.37522315417,1.0510738159,1.4039428336,1.84623138763
5028,2.69887591369,2.18182096654,6.46945304901,2.57245036314
5029,1.1875677354,1.51473205797,1.10423015709,1.99916388855
5030,2.76077904903,1.87820270534,1.56598222359,2.11031532097
5031,1.61332297369,2.20898123684,1.8440755108,1.142444343
5032,3.06990884399,3.85333156752,2.05809897285,1.97166002114
5033,1.94038483915,2.20723998021,1.03598506913,3.26001775216
5034,2.83545161928,2.34297572412,3.31564273855,1.05188805841
5035,1.78639999345,1.84606739251,5.14516424197,1.33452470168
5036,2.48342579713,1.19291687227,1.21181156378,1.98916686927
5037,12.8727531359,3.44266220299,2.28580860896,2.28716337748
5038,2.67432224785,4.72631612071,2.29112107061,1.26637873576
5039,1.74041148865,1.62503318732,1.08907095183,3.21320284825
5040,1.78537166896,1.08967350001,14.6896007882,3.38288149995
5041,1.32743587104,1.23296251341,3.13403248467,1.74933775492
5042,2.44052898314,1.23648839468,2.08650206903,1.31049538999
5043,1.80206736019,1.91814818688,1.3267506865,1.0
5044,1.23133194449,1.24628813871,4.27202444609,2.74371416612
5045,1.57728695886,1.80294475138,1.18488607914,1.52558568651
5046,2.04244439163,1.82579744384,1.46535867938,1.79771342992
5047,2.56919946823,1.25113768062,3.60530395709,3.8798508017
5048,3.47083454089,3.36633552304,1.36386604284,9.40920418185
5049,2.45204908551,13.8656869829,2.07447666273,2.73802899563
5050,2.70009980093,1.05433827469,1.64746095458,4.65343521481
5051,1.96815160461,2.74836607081,2.25004437512,1.99582795599
5052,5.7788356606,1.90198191528,1.81314744374,1.06935266568
5053,2.62387076145,1.584251395,1.19674375613,2.89785303247
5054,1.07900732241,1.29514087852,1.21092689527,2.07607436187
5055,1.0970844898,1.70613708137,1.99921334017,1.66353335129
5056,1.17400193376,2.22872128274,1.83643216321,1.97482579604
5057,10.3713188979,2.15294271506,2.50143227011,1.76220837418
5058,1.86274857411,2.10668240624,1.66026398796,3.37981320692
5059,2.13127391935,1.13843875805,2.0087887797,1.28481403619
5060,3.04891797966,1.28515104089,1.87748275394,2.13383477961
5061,1.12806317055,3.92930139778,2.01082443862,1.08213432584
5062,3.52884166442,2.11796906222,1.74730073256,1.81465406965
5063,1.81350556203,1.16493212173,1.16687873798,2.31358659163
5064,1.05562572803,1.47865884752,1.06865096489,2.80163722345
5065,1.63234298714,1.39159731703,1.41819511577,2.16978853922
5066,1.05266435384,1.04939404737,2.73071018219,5.35462520653
5067,2.48288032123,1.8809994648,2.07970292873,1.95934066782
5068,1.11928442518,1.04719370758,1.26743896853,1.01900717187
5069,1.53998522538,1.20410825209,2.13855341733,2.38547912819
5070,1.28021374003,3.76071932399,2.06608754069,1.50070153199
5071,2.73883045199,2.75596791558,1.83750023989,1.43725892364
5072,1.45310502256,1.72663979626,3.93722688914,1.0474008968
5073,1.16898746117,1.14321449704,1.70997383588,2.9505447233
5074,2.02149403293,2.36983512821,1.84564134568,1.21757897217
5075,1.16452290257,1.1502419621,1.21916733896,1.07530978171
5076,1.07751529828,1.81253845533,2.17936962658,1.12155988153
5077,2.72673249872,1.4366409061,1.03304070547,4.60034082783
5078,1.14612094704,1.40026665348,2.34709195505,1.74732616955
5079,1.32714893847,1.38542615731,2.63776311307,1.49722261796
5080,1.88577359812,1.13119062745,2.61193902195,3.26280251748
5081,4.64972220222,1.46617903161,2.04578181197,2.02089835746
5082,1.04092471103,3.6647755485,1.85200611518,1.93305973017
5083,1.46343933832,2.38244823389,1.31195569849,1.18053699316
5084,1.14341289236,3.03858473475,2.44524001781,2.59130843826
5085,1.56194131762,2.74466419902,1.8000206082,3.42924101298
5086,1.24218422789,4.45601990608,1.40043063512,2.06708694599
5087,2.09000477736,1.24547186928,2.16048730531,1.82752295764
5088,3.07192519078,2.11105065985,1.06629903138,1.71950411924
5089,1.49031744081,1.34880632852,1.15443800121,2.19501111168
5090,2.19772425727,2.45485333035,1.66942600244,1.22481183405
5091,2.17576276897,1.5081387387,1.81124605355,4.16501247953
5092,1.56516156391,1.74156041013,1.66303437157,1.62630029292
5093,1.94032582557,1.26921510848,1.76719750047,2.2998165986
5094,1.14795835203,1.47582424116,1.74598452907,1.54912437449
5095,1.14652825677,2.08139109161,2.71165177483,2.27453597675
5096,1.58294531234,1.01089200417,1.20317534172,1.05196244402
5097,2.29512364463,1.897250217,1.80261706297,2.03353992969
5098,1.84375716566,1.99401759216,1.88531310988,5.48500280341
5099,1.61754124155,1.10695725311,1.09897838322,2.98438606511
5100,1.14863388924,2.2015611937,1.08618952772,1.95043630751
5101,3.73541264533,1.6401481206,1.5360320292,1.19678338813
5102,2.00375336494,1.81253430372,2.0149461094,1.37012493613
5103,1.14463051891,1.31221617902,1.12488827894,1.30471715374
5104,2.03041077986,1.23737306155,1.68096322165,1.1606633741
5105,1.74772905508,1.21680469064,2.02538499832,1.4005703946
5106,1.99241836253,1.11855624005,1.25154515883,1.59894647279
5107,1.86789780277,1.24389522408,1.94961175054,1.34532001345
5108,3.75857457624,1.34029637422,1.93960663749,1.79689591593
5109,1.19198766448,1.6620279878,1.52678855279,1.52330156809
5110,4.23441120959,1.39112970792,2.5025525004,1.22150343769
5111,2.26786359179,1.61642797058,3.68348231401,1.08640027823
5112,2.73150062907,1.79289731212,1.66689008299,1.34336264839
5113,1.09829081291,1.21018333684,2.24016410398,1.8786703811
5114,4.01438600779,1.27893749808,1.31475311671,1.74145953245
5115,1.24267521337,1.65817155474,1.83063841338,3.29707469776
5116,5.81875200875,1.27215523542,1.72064483975,2.34829933859
5117,1.70280762654,1.80796581645,1.18623756638,1.76991372379
5118,1.37546257747,2.69134225641,2.05130100791,3.48394766118
5119,2.29276142822,2.98327848676,1.81879858418,1.48219444458
5120,1.43131467505,1.4379898883,1.58976114421,2.92739747563
