overhead1,overhead2,overhead3,overhead4
1.54986178843,1.51771290284,1.58848065825,1.99060496282
1.75837296546,1.06571705467,1.10932627848,1.69125397933
1.91906192862,1.13908806239,1.9826085819,1.69577398247
1.1546527255,2.26984848467,1.12181727579,1.74545109454
3.47223215688,1.28050555735,1.68014566632,1.80800836315
3.27333042368,1.46539420625,1.64577750282,1.83556634757
1.82577103185,1.34344920817,1.38452217115,2.57048260496
2.51463120412,2.54517432927,3.03930488994,1.60896100642
1.59422054036,1.06367514905,1.16598506683,1.4986437074
4.04993052578,1.26551433558,1.7593901602,3.9648137807
1.35238972756,1.27642781026,1.98202638874,1.23316026406
1.22079819653,2.36852619342,1.83499493945,1.93562781098
2.40283885182,2.18918385351,1.98925668292,1.64543616157
3.076986859,1.0737378927,1.31926121372,2.37597634114
1.44870145368,1.88231493591,1.33167197386,1.09113656008
2.30199450094,1.22494712912,2.55378630309,1.04970662692
1.06990882601,4.2706396721,1.39296720293,1.23471705222
3.48685803536,1.3261286582,1.38777632822,1.72585715266
1.34720985497,0.994048718896,1.77954327703,2.77506750829
3.62945712826,2.05644858248,1.18167366349,3.11289995569
2.00848101003,1.45903209795,1.53829892345,1.49057064265
2.61705339142,1.61711155944,1.32170028048,1.08393129998
1.17768998936,2.11836674833,1.21280490116,4.02156012547
1.10108022164,3.47513009391,1.23285126924,2.64264110696
2.31399308824,1.48873901754,1.35406614947,1.76230517601
1.18061687138,2.18187838795,1.43520391663,1.45046742972
2.06140670568,2.06065066502,1.17922770676,1.4012331114
1.63532225652,1.35141758803,1.20684012676,1.5007229163
1.74123009991,1.37265032165,1.38420017384,1.40064552683
1.13019949691,1.80791644506,1.17327949769,1.76529923489
1.72537011538,1.30077364764,1.23466109424,1.87627305424
1.82007089242,2.97787679868,1.40537361653,2.64104904658
1.74837131055,1.44912708997,2.112669722,1.22919247086
6.6307689095,1.66299845319,3.11838811029,2.00460395394
1.07885983871,1.20238083318,3.50376504249,1.105686953
1.26662770932,2.06886815215,1.844445353,1.58970415971
2.58484215383,2.98633129092,2.50023126334,1.32572914611
3.30840579823,1.77240392371,1.73836252778,2.69286973348
1.97071785184,2.09547776412,2.33985842352,1.06159710604
1.17255853897,1.4386648935,2.28001902087,1.72871811754
2.2714454894,1.13664306699,2.47145754851,1.43471351197
3.27697977333,3.1872177192,1.07702063205,3.29666033986
2.14176873441,1.6147415323,1.94812691744,1.62381335216
1.0,1.42519936716,1.98306831476,1.85253343469
1.06840856413,1.55832854166,1.53045471632,1.25514935351
1.69830883239,1.69502726787,1.68309574239,1.11851176853
2.78397266008,1.5108258326,1.11308203677,1.67917685727
1.30044518864,1.92235230009,3.08946470417,2.36478250769
2.85279539566,1.28735832202,1.5078096323,1.6614264721
1.31132337424,1.26391352049,1.69840530632,2.12734874977
1.99509604596,1.60709544378,1.65709342978,1.27397311943
1.28795585689,2.58770305518,1.21707516468,2.5984704485
1.06889991606,2.57467622762,6.07569246971,1.99388458959
2.69897098643,2.00906952096,1.99488982907,2.10208154122
1.93393219682,1.1667980232,1.16280673034,1.79080822843
3.33260955846,3.52181827864,2.37961555581,2.85918706438
1.94649884412,1.941107084,2.22611153321,3.4022531949
4.67779092118,7.66850987408,2.02832804775,2.60735641071
1.6535674984,3.42760685598,1.08161239145,1.64019829833
3.55389158194,1.76773199567,4.23663121204,2.34025408326
2.16942706679,1.34107841609,1.09187265365,3.09347761033
1.30755411674,1.92967154993,1.9650372916,1.72490375723
1.0110819007,1.27243256076,1.06276171899,3.31984784145
8.18577737067,1.63316501731,2.71374834731,4.4770649262
1.63946775253,2.57313216728,1.29312881776,1.4553221381
2.08567506236,1.7093515648,1.0,1.64357846462
1.95247667362,2.48654698828,2.08292450836,1.20402885968
1.98764220071,1.12605232,1.1101067804,1.08894912665
1.4987070656,1.1468995258,2.37823517541,2.05205275503
1.24560427474,2.26697986015,1.58005607648,1.32161350299
1.73968780508,1.69944628177,1.40023910516,2.42368124611
1.97123325281,1.04846513119,4.06008970343,3.32801120689
2.31047644463,1.77361948482,3.70646593477,1.51628480171
1.208878647,1.06728942597,2.84231735278,2.19188052178
1.1191618563,4.27761952951,1.33531219489,1.1917340052
1.29921232042,1.53444418585,6.63622976997,1.76391677502
3.53266942167,1.65181040544,1.79213658946,1.54957618335
4.63879632905,2.05465947547,2.51848845574,1.27163916883
1.09856716859,1.57369140678,2.05760890868,1.88191451437
3.13564860094,1.58030522655,1.72504115877,1.37712059888
1.71387178359,1.30410987645,1.88832885993,2.18140245496
1.17086834293,3.47840354355,1.26251929638,2.05170443876
1.47617997935,3.0785729605,1.72167875046,4.30717175522
1.51282073641,3.29995902084,1.05871323277,1.84489794587
3.34313079055,1.87342655198,1.71219995498,1.15627102982
1.89667028787,1.39743501129,2.30322628194,1.06145430703
3.01523679921,1.75155055291,1.86735560607,2.68985139484
3.03909459099,2.45569068915,1.18590477571,2.40012582299
1.71944194365,1.11614144494,1.10088996446,1.49835329058
10.6085392594,1.15956719039,1.84085345705,3.93664554708
1.73915463172,1.54734226209,1.56336416936,4.6714179553
1.68865270906,3.51731081135,1.31029354859,2.42625147727
2.0557425285,1.65987540752,2.91286560812,5.05977945814
2.60823047631,1.09963564323,2.28230874373,2.23605314644
1.97994684265,2.24891740406,2.02885351136,1.13164609654
3.40237528933,1.75761086184,1.47858668756,1.03839541273
8.50885405635,2.12637579381,1.82281277158,2.12237527895
1.22679344608,2.07954569571,1.1095205121,3.00038819161
1.38333839383,1.1075003622,18.2558943925,1.4481544171
2.19420631474,1.16713238824,1.82270134622,1.02751326529
2.08094318493,1.67432891656,1.30421683184,1.29640516508
1.17383489598,1.8635762064,3.08885129347,2.21154949541
1.16013300671,1.56513661821,3.26482442782,2.28649947678
2.45133183899,1.72375626461,1.0,1.42079213224
4.28179162115,1.38402935837,1.37257725673,1.99824581988
3.43660958859,2.78366304468,1.60743814927,2.25116959228
1.18645961519,1.18150124155,2.40255957043,2.85150845235
1.61260987944,1.54431678421,1.72272898762,2.23084043423
2.54787038691,2.26431911833,2.86595193357,1.20314536574
5.95956639555,1.37666442118,2.23408601138,2.23710068586
1.22816736817,1.41846986761,2.15629108945,4.93697278321
1.63168830998,1.97914872252,2.53277797966,2.09681068698
1.61109419704,1.84668868814,2.27169919389,1.49415109202
2.03667656219,1.67513312176,1.53967987879,2.61891118033
1.20694183626,4.3496290874,1.92304214093,3.08895895443
1.31819921377,18.2174191187,2.49082658965,2.48617903397
3.74217406028,1.60401255066,1.83284872558,3.42849804037
1.51646547922,2.25685596652,2.53131926903,2.02842693724
1.70781966451,2.17334685861,1.62859621963,1.97660312028
1.62798047255,1.33887352267,2.83097077453,1.18743251283
1.01935288626,1.66847538522,2.09653706314,1.89361948843
3.30995838044,1.44424954511,1.56881776777,1.45666530713
2.38856116001,1.15344445641,1.60204684983,1.25530190186
2.68657722132,3.12569145065,1.52791738483,2.17157876084
1.14486719996,1.77334127924,3.38806644046,1.8212771074
1.88487879761,2.79518099404,1.07848639426,1.12603391711
1.40247517275,1.30638740875,1.14329158992,2.08178754963
1.38416617693,1.17760175233,1.87886663989,1.10460310759
2.10133169538,2.236640094,1.54674607144,2.09328296522
1.20141141404,2.1960468707,2.61877666673,1.12176919027
2.20134146749,2.10087950135,1.49559010715,1.94868615144
1.92558321168,1.0193658188,1.47486253382,3.83364846545
1.78063283769,1.87820707733,1.8856278321,1.92128225181
1.18212696191,2.10659661471,3.12513225368,1.69110294777
1.86799544993,3.12513402169,1.4642313247,1.72020883929
2.20730372368,1.64181534321,3.49111886078,2.42698099708
1.82614292089,1.82355943783,1.56563643342,2.08184500067
1.9764218902,1.90966022905,2.55956067576,1.61090800188
2.37300493784,2.60830341275,1.13950531195,1.80182802761
1.33915880461,1.42816067163,1.70546537263,1.7824827854
2.0685431999,1.47103005775,2.2539264294,1.65350463371
1.4654128576,1.78841527867,1.46085135958,1.04901897335
1.09822655355,6.09344552622,7.43854011943,1.22701522027
3.51954415995,1.57822572515,2.39777006238,1.14214079149
1.05402679736,1.32569203573,1.22019924013,1.97894516317
2.33213523316,1.18695080475,1.04764184665,1.7632886356
1.8230018735,1.33957334943,1.83189034816,1.46680139201
1.78824937319,2.3626584707,3.21504017235,1.4617177623
2.98517687804,2.95167954323,1.79364578027,3.5683165076
1.21398944383,2.59032004745,2.38019704398,2.72463164919
1.09582789618,2.27268827696,3.47717118966,3.05776567667
1.87067859419,1.14596012227,1.25865887769,1.40267476749
1.83968373382,1.5327951859,1.90061501939,2.4237181283
6.40623667142,1.99469788774,7.56301789196,2.13796719826
2.5397046294,2.30191000895,1.36633915394,1.47829320101
1.66654830007,1.15087729586,1.75566914806,2.22810621697
2.02083718544,1.38334908814,1.11469135428,2.40247162573
1.22458388653,3.09572378098,2.6342230048,1.61247216232
1.78947826884,4.13214050952,1.25362405741,1.0
1.80521153247,2.72510150568,2.35141825318,2.5447650256
1.70589648945,2.54675758186,2.07886078875,5.77516122711
3.41608208228,1.11115440334,1.79349831522,2.42550925016
2.98512995154,1.0042540214,1.59333857342,1.70951626516
1.08025123424,2.30892994662,3.18873114521,1.51278133716
1.88170194189,2.03140546873,1.3085222537,1.12766561802
3.30095182349,4.96496130961,1.6373573898,2.74323453704
1.70910454452,1.53605408758,2.50318554779,2.3768993178
1.2811911649,1.82799860238,2.23066565473,1.68463170751
2.3274509997,1.20093441867,1.08165926976,3.64225633895
1.96646203159,1.07760506378,2.41555785263,4.00183761841
2.39776280357,1.79669486246,2.35045184516,2.06002477592
1.40743590258,1.91639189687,1.12771351694,1.05322522387
2.6292698731,2.05172784366,1.76119174143,2.69763422962
1.66817401254,2.11252684101,1.58839295583,1.6503941239
2.09351328894,2.19708515325,1.1828717282,2.50183951188
1.92489140257,1.60355340821,1.12749198048,2.73112055754
2.85649390633,1.69021997673,2.56697676466,2.622392466
1.67180601571,1.15518552968,1.31534623682,1.96013313671
1.85077175832,1.50194747838,1.9408464388,1.7582061656
1.12459691152,1.16019398708,2.40714887281,2.2038996214
1.34582857583,1.93499012339,1.0,2.63225758959
1.25841277841,1.06384747087,1.62012836175,2.04662911325
2.53213587812,1.99859760296,1.20946681755,8.48195592287
2.13623760786,1.18119765602,1.71677808019,1.96000727667
2.2770256724,1.83888468083,1.67921434534,2.06747529977
1.9482624064,1.46667040325,1.26877867854,3.17529052038
3.21758848498,2.57111765235,2.51829142077,1.28447973625
2.60687332477,1.0,1.58229844367,1.43169846598
1.72216365763,4.57052410854,1.12220460027,4.11254238519
2.41353805018,1.08972108805,1.08882983623,2.78178776916
1.62387878746,1.64498896951,1.48318182451,1.84194541774
1.6135922583,1.82627611438,1.1566003082,1.23663305989
1.62892912001,1.10139260341,2.04009090748,1.84358040724
2.057628637,2.25350622892,21.11390263,2.15070762192
1.29354405763,1.92760097228,1.1950584096,1.76440596185
1.72473300287,1.39657902884,1.1305950219,1.98964767991
1.91155870763,1.23729281262,1.90610991753,30.0
1.20089901103,1.4840585931,1.72607367142,1.28705166187
1.78349621543,1.37364108701,2.74371361766,4.17567976032
2.5447368698,1.27544157182,1.64650794643,1.70886819192
5.79106374589,1.07293211415,1.38117497774,1.58548526606
1.73471378252,1.18343540324,1.78354462862,1.35331160237
1.74222983162,1.36374196716,1.42267375379,1.18372042135
2.39940392637,1.44633186682,1.12538731609,1.95456916831
6.50617441473,1.69285589429,2.29682300678,1.96783734363
1.3731753712,2.4682996533,2.78394031377,4.12081764167
1.70667404268,1.5095199261,2.53073419186,3.59710697161
3.16504359601,1.35089805345,1.4242418398,2.21764742489
1.95941743689,1.79101361156,1.10900352238,3.0184884598
2.49659022642,2.07858764905,6.40961691473,2.76070142979
2.75690252639,1.05615958638,1.1948775385,1.53300900055
2.27359603071,1.1075822691,1.33462612548,1.83192937872
1.4534967959,1.8272587894,1.64254789946,1.1572489744
1.70427371384,1.02820465346,1.15066303536,1.06312151495
1.67433259307,1.7674984205,5.99472937659,1.10445912759
2.12868168468,1.1790700287,1.32708452615,1.44828773655
1.81741616817,1.29164658054,1.63244483448,1.10648565538
1.26415765946,1.99401262259,1.38967379733,1.42882296369
1.03126899159,4.11019008167,1.06200145871,2.09357193472
1.14495755448,1.23258221036,3.6008444047,1.12493210852
2.28753440199,1.59773260525,1.18574341756,1.70665787223
1.55042828169,2.55853914026,1.94845794971,1.89263579365
1.40765334647,1.42866807418,2.35664800311,1.27927923342
1.20473136872,9.20108736179,1.90674048718,1.20755688731
1.14720632835,1.65892352052,2.29529764958,2.94813469572
2.2233425554,3.27728622593,1.28848455621,2.63791440538
1.51150834707,1.59374920994,1.27703511733,2.35271550578
1.85426258561,1.6988591799,2.50619019652,1.75150744973
1.86631741234,2.49750567744,1.68962425726,1.87934411695
2.72938508476,1.82042384583,2.68111025608,1.79380022983
4.93097220537,1.78209669805,2.42651491603,2.26246612158
1.38253780836,1.33390958842,2.03265551473,1.09332619223
1.65233720154,1.70435709415,2.26588483786,2.63662887353
1.67939489641,30.0,1.09453658504,1.15716156266
1.66164536927,1.25305709645,1.71033719683,1.55948275688
1.43397303834,2.15871598297,1.46700177416,4.01480958164
1.74178934179,2.12837444618,1.5420639013,1.71879725337
2.32233548776,1.12906432362,1.41816337991,1.72239931904
1.47885014533,1.44260363951,3.04885810703,1.48558746331
2.4288210362,1.13437495903,1.35495972712,1.84617774054
1.67271239614,1.09220928199,1.80168998259,2.11794162386
2.88867897486,2.41870219967,1.39303752494,1.36644964231
2.36911261335,1.7076048335,4.72552869215,1.60694590609
1.46223336346,1.31328913438,2.60701573125,1.74817186396
1.12000654709,1.08696363122,1.65001730699,1.33822342314
1.96829328077,1.93904900088,1.56648155642,2.39438388289
3.65375868992,2.65608668533,1.65681412129,1.83264148057
2.29079983946,1.12050103264,1.29786479155,1.26801508778
1.69481581925,2.18349028039,1.66351355132,1.27792357649
1.83742280475,1.47246220904,1.3251386966,30.0
3.21641232405,1.7229056304,1.77895774614,1.19438935384
1.78633501097,2.41874571725,1.31331238148,2.74576837667
1.21457761104,2.69802987889,1.39137549032,2.14371115796
2.40638256462,1.25631791958,2.70257442516,2.11986023688
1.1307472148,1.61191254217,2.28638031673,3.96277519915
2.02348093895,2.42812783528,1.47310133997,1.21760007201
1.7998212436,2.31736573944,1.13864466371,1.83855847486
2.48364491011,2.08063511368,2.40598626438,3.21128010084
2.29646177713,1.90145761714,1.50794528343,2.30602668741
1.75116229762,1.34317683746,1.1761990946,1.74676871349
1.13901918412,1.8797978522,1.7381788945,2.8428328411
2.2997550524,2.98362052398,1.70391198587,2.03597103592
2.83664376727,1.74348417112,3.21151453397,4.00312258814
1.20156748761,1.64563312109,1.48665725117,3.63845714148
1.44583087352,2.26043231201,1.28909655966,3.55805873132
1.10900736888,1.9585291811,2.41401932625,2.53707902611
1.5279139418,3.67457467474,2.38976533675,1.65454312288
1.55631133664,2.44772010281,2.47282945422,1.56636256713
1.19180018171,2.67772553806,2.72437987064,1.43235489124
9.13077310859,2.26401801846,2.13905677172,3.08759053387
4.3266186401,1.29417014839,1.75563706966,1.8499570872
1.95182915129,2.23091186318,2.35759532427,2.14493440458
2.54517353503,2.7843693947,1.27805373067,2.17740613855
1.22426068355,1.19932870683,3.00508266195,2.55595038172
1.18279942113,2.40093007254,30.0,2.23901172705
3.19216232668,9.12186266626,2.13082323635,1.15302543033
2.11399921652,2.36569189067,1.61518944177,1.21931110355
1.60072879372,2.07781462339,1.73027098021,1.1090185093
1.57338876946,1.41406610874,1.59467698487,1.1680910334
1.39744415325,1.38776682874,1.60993679153,4.49917494649
2.01278648884,2.591082901,1.19316090312,1.9439311723
1.52755465908,1.26691834519,1.95656636948,2.13864678557
1.2337764237,1.3146394945,1.06503429831,3.12016390219
1.91546617301,2.52300784677,1.73857070021,1.73850514853
2.88813150258,1.61394726152,2.84153146174,5.8164983244
1.05654580365,1.74326781715,1.69522545777,1.62583770439
1.41205032061,1.36068747004,1.70716243011,1.10551986714
1.64911715787,1.40496297754,1.13220815327,4.70725005513
1.3285821525,1.89887194243,2.07350290169,1.52288081779
1.96737132171,1.0481101866,1.10283436854,1.10454004011
2.38378600324,2.555572915,1.90738968125,2.9392288638
1.96496301956,3.39560870166,1.71222858837,2.88869207338
1.0717931143,1.42495514211,1.24946534677,1.57449797738
2.3578454629,3.09926982616,1.93436203561,2.12681058158
2.24250922093,2.33705433336,2.54665101402,1.7481264253
1.8181893023,1.70268029606,1.91375008039,2.70164040679
2.97830314967,1.63099179086,3.44781677319,1.40370956892
2.86080677841,1.76094627062,1.05763357975,1.3281329244
3.24468740524,1.56546032562,1.31915509277,1.8902041124
1.88655174724,1.36328426415,1.09799644302,1.34682005425
1.93137743661,1.03716874596,4.9561769132,3.53086683093
1.65861515242,1.47148392373,2.61609304738,1.0
2.47087604035,1.20045969789,1.7224581599,1.64996074235
1.55332361198,1.75107000521,1.78290018629,1.14265277348
2.0458309117,2.47217751203,1.94521493009,1.7909072309
1.90498329858,3.29704019197,1.11285987538,2.05559656229
1.17266139552,1.13739015482,2.47117721374,1.86157816964
1.03420152798,2.86435585478,3.02427695236,2.37481078245
1.72980433326,1.30135017572,1.6039511199,1.06661262649
1.19835435501,4.63670515173,1.62007488634,1.21639896847
1.18452232155,1.87008861656,2.54537841481,2.0428066791
1.20909846596,2.39798539735,1.22833909483,1.65448056172
2.5217290498,1.13694473866,2.1794260788,3.45846232942
2.08624195923,1.14230980668,1.73829868827,2.67605935488
3.43898028118,2.3654784181,3.75770164895,1.72046615371
1.23325398883,2.58852454751,2.00512451084,3.28096278764
1.09627009414,2.26697077004,1.47382681353,1.06263225992
2.09797945889,1.51101515901,2.25239972493,1.90609837868
2.1812059379,4.83096849567,1.58365658454,2.32677127563
1.07915474877,1.18446324179,3.47918360417,2.54101933405
1.088402365,1.05374775834,2.66258491073,1.50886888398
2.9541530279,1.53361828464,1.48474575124,1.69363292873
1.86490216667,1.7876504801,1.90635952619,1.89524278645
2.91899210404,1.01339874702,5.05989279317,2.27836190749
2.37387751994,1.88838716519,1.03833782045,1.77979551972
2.07285685601,2.54377468518,3.5245324987,2.392377381
1.7204962678,1.70542806484,2.26877878999,1.38083497246
1.09298701436,1.90683084507,1.88850436168,1.23752171656
1.73703361212,2.1092447804,2.97546708483,2.08870860456
1.67197640993,2.23434941086,2.26122327205,2.32379963099
1.64407048332,1.08353296141,1.17485979322,1.3798378303
3.40585614123,2.03140459247,1.74124376934,1.73358121031
13.9744527077,2.13935525257,2.12194341003,1.04922516375
1.7134192511,1.02259517671,1.25359066274,1.57873375286
2.93373811937,3.42048931447,1.25323725842,1.42293531677
4.21297205215,2.29058309407,3.22387548505,2.6246018997
2.45050280669,2.52176774488,3.8040784405,1.10455279158
3.37372256768,1.40351280212,4.04807399068,1.81081102667
1.17297142229,3.9854625193,2.9304718458,2.3341671006
1.69346990584,1.51889118015,3.70840426876,4.73587433176
1.51386773772,2.17433993499,1.08572375461,1.57550917823
2.77414872149,1.19591797475,3.75342352462,1.96813212664
6.94400836679,2.69606361778,7.48966891979,1.47178707251
1.82995937113,2.18202365798,1.07286878098,3.23187622534
2.37516103429,1.64357847473,11.8031380125,2.75811278558
1.13382342517,2.79490490989,11.0294067573,2.62695850092
1.1543717598,3.08866269849,1.98930038517,2.31377930069
6.99032774521,2.06407836611,1.85995102959,1.32849700993
2.91026544308,1.62617850563,1.13876237077,1.88015755349
1.40105638457,2.69540636048,1.04502516264,1.58585488693
2.17276566089,2.0928463167,2.92931704203,2.92583099636
1.90432419649,1.57045700545,1.92300640326,1.61166518207
1.05768173963,1.44971213089,3.40080173227,2.48912151799
1.30475237397,1.22901733358,1.6274661122,3.32808161233
1.2436766092,2.48421370574,4.74941700456,2.2468043323
1.95701281924,1.73874040869,1.79730838025,1.4936075406
2.77600961954,2.55152808809,2.42098061205,2.72429494688
2.42124818644,1.8688268955,2.02537402451,2.07336898386
10.2619297819,1.76021967194,1.49201911253,1.31839638984
1.31851022699,1.65884293326,3.82479108588,2.26594091978
1.40162867591,5.90726261369,1.43370310273,3.50215560493
1.45551883318,2.31343817549,1.78531755699,1.24584717479
3.18637071068,1.36041285482,1.41512815522,1.80936155579
1.97400361556,1.49440243793,2.1291780989,2.88948853297
1.80014413361,1.86326835646,2.88967029061,1.79344832252
1.81839404845,2.10553402492,1.16029856994,1.26730435164
1.23067991733,3.40014075457,13.7436393558,1.39691258106
1.86046006801,1.50871081967,2.50443766391,1.11192566473
1.54878913632,3.93191922668,1.38404009719,1.24900402921
1.51141453885,2.98319728237,2.10847360243,1.26545939568
5.00063362666,1.71287045748,1.32338178049,2.16546772971
2.46245206229,2.02337269912,2.36798403919,3.26317285308
3.67963040579,1.76087822491,4.00715952673,1.75303282105
1.39848633216,1.08686414941,2.84140099149,3.05171713731
2.30998408915,5.44458424516,2.36797546563,1.08178217958
2.99674351941,1.17470297357,2.07105843275,2.2644356875
1.52798455276,2.2343840769,1.45093033467,3.23652893805
3.4302388129,1.70237413547,1.06784547377,1.3249574629
1.99371285092,1.27464451417,4.11809356227,1.54784660864
1.92367756295,1.58528910685,2.79218501154,1.12089270216
1.6728980693,1.77893403925,1.80550543601,1.29338828235
1.62442923683,1.67819423841,1.1334870493,1.29039300895
1.1842683775,1.71763803133,1.59389761808,1.49436558755
2.33436754838,1.16559440559,1.09252562792,1.19486398196
2.93497742922,2.13891531656,1.45623229342,1.98197389923
2.82243375684,1.30997395877,1.84095714654,1.6057052048
2.3836967653,1.13677343182,2.59241174656,2.80802570425
2.08771117317,3.48491761389,2.98707860632,1.29909156546
3.53550086872,1.19340033037,1.80038114527,2.1640688807
1.80823338022,3.70772885585,1.83099962116,1.04873938165
2.12023090339,1.80861341257,2.34109690428,1.63842479226
1.76016256466,1.28979155441,1.42552873038,1.77988628572
1.80918838544,1.18699129903,3.48785889037,20.4635950084
1.25206186012,1.39607380721,1.51578333885,2.10511639698
2.49013802428,5.65677290251,1.6617402812,4.5251213766
2.07670381313,2.18559783099,1.27881307829,1.72980110824
1.55583324467,2.07924827703,2.80058811966,3.2140406965
2.40956416928,2.00112026817,1.65584519724,1.50627110133
3.44551170198,1.07163755819,1.67224908871,1.88029661525
1.06825652427,1.08443763404,1.95889305005,1.81588186883
1.75536977423,1.85730539994,1.55812205918,1.63727489926
2.92090802231,1.88871298822,1.82159659379,1.30503631986
3.57292618076,2.60358972933,2.604067991,2.12511479372
2.44644331702,1.70896610253,1.65837214842,2.7625142595
5.12888720165,1.19717281926,1.20512050788,1.16965546012
1.59017675267,1.20985268546,1.40425924225,1.89509899906
1.0,2.75436297352,1.07317756838,1.83589668575
2.41688849651,3.74096022024,2.39495929744,2.71915520627
1.34752918635,2.5177582329,6.50627922894,1.58050645662
2.91295220137,2.42747281722,1.92415421216,2.8755302689
3.00288514785,1.48531509019,1.0180403484,2.44314588207
1.05991046906,1.13018132728,3.29534854032,3.1413455898
1.64249797014,1.92060362157,1.14680843686,2.54004776232
3.10554847271,5.46334252343,1.66983338451,2.71732839662
1.92018189742,2.00151006835,1.84939788859,1.97943005093
2.59472887194,2.12643975631,1.22480724056,1.39344140865
3.29425837321,4.39371524302,1.70807164828,1.2498538901
3.92062145425,2.28060603678,2.1116258365,1.18672463999
2.01073283935,4.20101329525,1.69042856533,1.43382909026
2.00181761067,1.20976404736,1.56078682481,1.93741021559
1.33593329968,4.69914603632,1.11547300069,1.55618628779
1.77428964018,1.1332631197,1.23327930643,1.93884120618
1.5941248655,2.04158756954,2.61234107173,2.19085323226
1.96256162289,1.11724830934,1.90210260407,1.8226719669
1.33905826574,1.4485036996,2.27364902123,1.9261822857
1.77663397729,3.25670327439,1.59521793586,3.27267037209
3.02483326049,3.66536801148,2.70499526807,1.52227561764
1.66925358267,4.24123597103,1.14605462735,2.61916812903
2.1998625195,2.26435373156,1.28949932832,2.24953028591
1.2692314297,1.88184276985,1.8212458924,1.51704690045
1.19076025532,1.11882242976,4.39708718776,1.50099027879
1.11691157224,1.26356380476,1.2382849861,2.05932320614
1.66198634793,3.68257262281,1.16980104554,1.95384784444
1.64746870969,1.74731665988,2.73565872818,1.16579195183
1.90736083294,1.39766111002,1.78611659022,1.45456324154
1.79127765608,1.26123795356,1.74638315471,2.80321874796
1.3395316872,3.5006985038,1.03316322834,1.68022745467
2.43459170282,1.25005209924,2.42482821061,1.93127213623
2.54016561516,1.836822218,2.55744082578,1.20711751657
1.52837892599,7.16692664997,1.58236160046,2.78789308887
3.3162864168,1.38871163477,1.71182429024,3.53086968956
1.76525791863,2.04631672578,4.5036920506,2.8436583309
1.64177781334,3.20727492263,1.11444706667,1.39011369358
2.04869323846,1.25759798784,1.66345803266,2.10717846889
2.32808766289,1.93724760238,1.20104477054,1.10318724404
3.80987737616,1.34813563888,1.33108712381,2.67697186667
1.70596848957,1.45100698722,1.87606452498,1.13430183156
1.23289805949,1.33272455792,1.04558950729,2.858400922
4.08930768245,2.20198480296,3.01952089577,1.75369875911
3.20006781676,3.00416460829,1.36892530036,1.5590326882
2.45709532023,1.16945705285,1.36576237107,2.01401506266
3.79990938908,7.12418659621,2.47327804584,3.21728312312
2.71104292724,1.80813226767,2.31897821202,2.60267568439
2.56888487037,2.80149330581,5.19493323961,1.11459480455
1.8002014817,1.57094728673,2.20015058131,2.10741334655
1.54428869067,1.20639423137,1.07109726165,2.04625696996
1.80407565874,4.16574774719,2.07660441529,1.4362048016
2.02270797824,2.63806864062,1.75468971363,1.86086909244
2.64090545576,1.69612226553,1.68198331432,1.65432125423
1.65824985936,1.26477922223,2.7828350958,2.67953917644
2.57548284162,1.82175598671,2.09209433747,2.67558535368
1.61369262714,2.44937602691,2.51190034168,2.49073583716
1.05744591002,1.46963105504,2.2010360032,2.80543314394
1.30326107967,1.22818509216,1.81217258958,1.25954233559
1.74614802224,1.45073845609,1.20510819087,1.52313955224
1.83834093595,4.92981775424,2.0528120363,15.8458946125
1.08255777235,1.82870303892,1.09342359935,3.32034155366
1.11982975357,1.24993881943,1.09011923974,2.07540236541
1.02186371127,1.16395459405,1.01123735737,1.10782927688
1.41868631452,1.77688072522,1.63479056261,2.33746696165
1.77619138575,1.92837522776,2.52541568582,1.97234026978
1.84408981979,1.39589990304,2.6168150084,1.64224596164
1.100803373,2.11211493061,2.52869779761,1.58801493602
4.69646925249,1.32411139041,2.93770481284,2.20431286117
3.09048315085,2.31607021908,3.09757608705,1.36488073808
1.05072583683,2.28241788803,2.01971370135,1.47167635334
2.14474061125,3.2211820034,1.1574357021,1.15725127472
4.20847864162,1.86671430669,2.23465100591,1.99917461477
2.20584361913,1.20496336303,2.19909481198,1.03239220177
1.20791074611,2.38141657698,2.39292742754,1.64510161152
1.078211822,1.84421953657,3.2268763304,1.61064958003
1.26272495889,3.42763208877,3.61578284946,2.31807761826
1.08615115705,1.64358092997,1.88069624839,2.85989849256
1.5826779008,1.92037077091,1.11798083722,1.23334032754
3.11761323189,1.62247603567,1.40871664356,1.35051033687
1.38105852247,4.43404731849,1.67603164547,1.57437836658
2.20975987554,2.92310833418,1.4548028296,3.47125432164
1.78063855719,1.68193095259,2.48269703917,2.18111520374
1.17836405405,2.01654513065,1.17926305549,1.21931367767
1.46994973556,2.49035876548,1.88987675986,1.42104319101
2.21365132607,1.61852247723,5.58672031382,2.07083635111
3.86555717707,2.27427150748,2.08183028956,2.88029517143
1.68529334048,1.98170597359,1.3861658702,1.16031198057
2.60683965302,2.09202769666,15.6469890455,1.59872588818
10.3468976396,1.35396744624,1.98847707889,1.87410354911
1.42106894756,1.95149129632,1.77406080779,3.29001872287
1.03821627112,5.23961662516,1.49186926383,2.87461740211
2.8095252293,1.37241589333,1.0,2.21785884203
1.76072573355,1.11096925942,1.28924916326,1.76964698969
1.59615942331,1.49846109401,2.27187390786,3.44412743591
1.55940408501,1.25787655042,4.08619146304,1.63611435045
